Type,URL_LENGTH,NUMBER_SPECIAL_CHARACTERS,TCP_CONVERSATION_EXCHANGE,DIST_REMOTE_TCP_PORT,REMOTE_IPS,APP_BYTES,SOURCE_APP_PACKETS,REMOTE_APP_PACKETS,SOURCE_APP_BYTES,REMOTE_APP_BYTES,APP_PACKETS,DNS_QUERY_TIMES,SOURCE_A,SOURCE_B,SOURCE_C,SOURCE_D,SOURCE_F,SOURCE_E,SOURCE_G,SOURCE_H,SOURCE_I,SOURCE_J,SOURCE_K,SOURCE_M,SOURCE_L,SOURCE_N,SOURCE_O,SOURCE_P,SOURCE_R,SOURCE_S
1,17.7849266666667,29.2874866666667,121.2432,749.091266666667,0.1465022,0.297019933333333,0.275646933333333,0.1039505,0.268004466666667,0.0995075066666667,0.2747402,1514.24466666667,2669.682,24.8833533333333,0.008327698,0.0768909866666667,0.0712562866666667,0.0210880266666667,0.0254014866666667,0.0104831326666667,19.46886,41.46362,140.932266666667,903.754066666667,0.213859533333333,1.000645,0.899349933333333,0.2860096,0.465801866666667,0.1853622
1,18.8341466666667,35.67348,125.297593333333,853.3656,0.147538466666667,0.206605666666667,0.212305133333333,0.0953883466666667,0.298315266666667,0.09167074,0.479273333333333,1338.07933333333,3729.26466666667,42.1631,0.007262934,0.0549221333333333,0.0614117533333333,0.0141191333333333,0.02405434,0.007080292,22.61652,48.0957266666667,160.750866666667,1221.7584,0.217356933333333,0.851940733333333,0.9101012,0.221761066666667,0.5463716,0.1737042
1,19.0154933333333,26.07506,122.71988,886.655666666667,0.12781054,93.264,0.0957899,0.06812158,0.205439866666667,0.07670964,0.612304066666667,1.60621333333333,4138.59,58.8081333333333,0.007406716,0.0150517733333333,0.02588076,0.0143652466666667,0.0182642,0.00270077,24.7020066666667,39.9998933333333,159.844133333333,1474.08933333333,0.1896368,0.242356866666667,0.377460133333333,0.208419133333333,0.392356466666667,0.106424586666667
1,20.8937266666667,26.7874933333333,140.025533333333,1034.71226666667,151.554,0.2619164,0.2230564,0.133160266666667,0.280310133333333,0.09528472,0.737303733333333,1389.89266666667,4992.21466666667,70.18116,0.009101012,0.0323962866666667,0.0412952266666667,0.0168004733333333,0.02187818,0.00536527066666667,27.1501866666667,40.7770933333333,177.2016,1703.36333333333,0.231735133333333,0.5483146,0.619687466666667,0.2685226,0.480050533333333,0.147927066666667
1,25.6605533333333,28.6916333333333,168.393333333333,1632.12,0.12734422,0.133030733333333,0.1915798,0.12303076,0.204921733333333,0.0698832333333333,0.982121733333333,1317.354,7597.13,145.595466666667,0.00841189466666667,0.02452066,0.0439247533333333,0.01970202,0.01756472,0.00258678066666667,35.3885066666667,39.9998933333333,241.968266666667,3106.20933333333,0.1958544,408.03,0.695853066666667,0.3093256,0.358548266666667,0.0986396333333333
0,17.5388133333333,18.6009866666667,113.289853333333,733.547266666667,0.126670646666667,0.105297646666667,0.0863210133333334,0.0619298866666667,0.244170333333333,0.07468892,0.349610466666667,1.02149986666667,2665.796,30.5180533333333,0.0109611106666667,0.0189118666666667,0.0309196066666667,0.0170336333333333,0.0256476,0.00297926666666667,19.5724866666667,24.94812,129.144733333333,921.241066666667,186.528,0.2296626,309.584666666667,0.166838933333333,0.385620733333333,0.0940282466666667
0,16.94296,20.3496866666667,110.919393333333,673.573333333333,0.139248333333333,164.507333333333,0.0591708266666667,0.0402848666666667,0.254792066666667,0.0882251533333334,0.239895733333333,0.968520733333333,1791.446,19.00254,0.00530698066666667,0.0245854266666667,0.02199476,0.00840671333333334,0.0217356933333333,0.00314118333333333,18.7823333333333,26.54138,124.46858,816.707666666667,0.169947733333333,0.359584533333333,244.818,0.0943391266666667,0.412434133333333,0.105997126666667
0,12310.848,16.1139466666667,78.1604133333333,354.7918,0.132642133333333,0.08409304,0.0382900533333333,0.02689112,0.235103,0.0894427666666667,0.359195933333333,1.2652816,2472.79133333333,20.3367333333333,0.012442972,0.0185491733333333,0.0257123666666667,0.0184066866666667,0.0262564066666667,0.00384454933333333,13.25126,20.28492,84.36506,407.900466666667,0.171502133333333,0.148704266666667,0.114857206666667,0.0806604066666667,317.356666666667,0.10068626
1,19.8704133333333,18.4714533333333,132.771666666667,912.4328,0.138989266666667,0.276553666666667,0.269040733333333,0.12637272,0.326553533333333,0.09108784,0.568392266666667,0.919168533333333,4383.408,58.17342,0.008794018,0.06901536,0.0834971866666667,0.0291709066666667,0.04756464,0.00569169466666667,23.4066733333333,24.71496,162.0462,1270.59246666667,180.051333333333,0.771241466666667,0.816707666666667,0.309973266666667,0.604532066666667,0.128833853333333
1,27.4092533333333,29.84448,177.719733333333,1818.648,0.122124026666667,0.132383066666667,0.142098066666667,0.111813173333333,0.229144466666667,0.0683676933333333,0.895982066666667,1459.84066666667,5573.81933333333,121.74838,0.006124336,0.0163082466666667,0.0222149666666667,0.01344556,0.01402846,0.00257382733333333,37.7848733333333,46.1009133333333,243.522666666667,3387.29666666667,0.1814762,0.336786666666667,0.408677666666667,0.260232466666667,0.365543066666667,0.0974867866666667
1,21.5673,27.6942266666667,142.486666666667,1171.75853333333,0.145206866666667,0.188730066666667,0.197538333333333,0.118782066666667,0.258419,0.0819946,1.04507493333333,1.16800206666667,7066.04333333333,132.9012,0.007834176,0.0243781733333333,0.0355050866666667,0.0146372666666667,0.0190154933333333,0.00362822866666667,34.27452,40.88072,229.274,2869.16333333333,0.233807666666667,0.463470266666667,0.608159,0.271372333333333,0.468003933333333,0.12388568
1,22.2020133333333,21.2434666666667,150.258666666667,1182.25073333333,0.153626533333333,0.294817866666667,0.2887298,0.1814762,393.781333333333,0.09602306,1354.91866666667,1264.24533333333,9424.84533333333,144.300133333333,0.0104002313333333,0.0492097133333333,0.04834184,0.03104914,0.0298962933333333,0.00964246133333333,28.8211666666667,27.7201333333333,197.4088,1892.482,0.200129,0.511527133333333,0.499091933333333,330.31,0.526682533333333,0.1371758
1,18.88596,27.8885266666667,126.17842,835.230933333333,0.136528133333333,0.241968266666667,0.184585,0.113769126666667,0.291709066666667,0.08968888,0.329662333333333,1.27357173333333,2.73315333333333,27.2667666666667,0.005766824,0.0395724333333333,0.0347278866666667,0.0175129066666667,0.0188341466666667,0.004806982,22.8237733333333,43.01802,158.5488,1161.78446666667,0.197538333333333,0.860489933333334,0.717485133333333,0.349869533333333,0.552330133333333,0.165155
1,24.1061533333333,26.2305,158.1602,1417.09466666667,0.122279466666667,0.138082533333333,193.004666666667,0.10014222,0.219818066666667,0.0738210466666667,1.1047898,2395.07133333333,7295.31733333333,121.16548,0.0139248333333333,0.0352589733333333,0.0658158866666667,0.02475382,0.0297019933333333,0.00546242066666667,27.6035533333333,35.3107866666667,181.217133333333,1817.35266666667,0.1733156,0.274222066666667,0.446371866666667,193.004666666667,0.303237533333333,0.0961266866666667
1,19.8186,32.7330733333333,132.642133333333,948.702133333333,0.140155066666667,0.219818066666667,0.2180046,0.11335462,0.2494812,0.0847148,568.651333333333,1310.87733333333,4531.076,56.347,0.00677847933333333,0.03959834,0.04632112,0.01402846,0.0229014933333333,0.003843254,26.2564066666667,47.5516866666667,193.393266666667,1643.778,0.2125642,791.448666666667,0.820593666666667,0.262175466666667,0.521630733333333,0.12792712
1,22.7590066666667,19.4947666666667,148.963333333333,1237.17286666667,0.127551473333333,0.149870066666667,0.127914166666667,0.10301786,0.225258466666667,0.0796500466666667,0.7775886,1.06541166666667,6029.77666666667,79.1448666666667,0.00728884066666667,0.03928746,0.0441320066666667,0.0175388133333333,0.0249351666666667,0.00484713733333333,25.91962,25.2849066666667,174.740466666667,1589.374,0.162564333333333,0.364247733333333,0.322408466666667,0.188600533333333,0.356993866666667,0.102577446666667
1,24.13206,32.52582,161.6576,1409.32266666667,0.137823466666667,0.2444294,0.3003878,0.161139466666667,0.282771266666667,0.0802718066666667,1.0760334,1898.95866666667,7220.188,136.01,0.00809324266666667,0.0437045466666667,0.06730552,0.01499996,0.02599734,0.00590672,29.9869666666667,44.0542866666667,207.901,2163.20666666667,0.1931342,0.5514234,0.794427933333333,0.2393776,0.4461128,0.126709506666667
1,15.3367466666667,24.2227333333333,100.945326666667,570.723866666667,0.143652466666667,0.196372533333333,0.1577716,0.0671241733333333,0.2980562,0.101023046666667,0.624998333333333,1.33419333333333,4501.28333333333,53.1086666666667,0.00719039533333333,0.04422268,0.0544687666666667,0.01352328,0.0294429266666667,0.007340654,21.7875066666667,36.4247733333333,154.6628,1151.16273333333,0.212046066666667,0.748055,0.901033866666667,0.200258533333333,0.6167082,0.181605733333333
1,22.0465733333333,31.0620933333333,146.1136,1164.89326666667,0.1550514,0.193781866666667,0.313082066666667,0.1558286,0.291190933333333,0.0826681733333333,0.7783658,1810.876,5180.038,87.7976933333333,0.010709816,0.0399221733333333,0.0653107066666667,0.0144041066666667,0.0272279066666667,0.00499221466666667,27.04656,41.5672466666667,176.294866666667,1740.928,0.211657466666667,0.461009133333333,0.723832266666667,0.239248066666667,457.252666666667,0.109870173333333
1,24.9610733333333,34.2874733333333,165.673133333333,1505.17733333333,0.121774286666667,0.2226678,0.214636733333333,0.09835466,0.240025266666667,0.08110082,0.719946266666667,0.785231066666667,4569.936,88.3028733333334,0.00649609666666667,0.04297916,0.0452978066666667,0.0124908993333333,0.0199869933333333,0.00504661866666667,31.2823,40.0258,209.0668,2348.43933333333,0.1954658,853.624666666667,0.788987533333333,0.231217,0.4756464,0.145465933333333
1,20.8937266666667,23.16056,138.600666666667,1045.59306666667,134.714666666667,0.201942466666667,0.175388133333333,0.10041424,0.2588076,0.0843909666666667,432.641333333333,0.888210066666667,2827.71266666667,45.3755266666667,0.00542097,0.03715016,0.03450768,0.0117447873333333,0.0220595266666667,0.00494428733333333,26.1786866666667,35.3107866666667,171.890733333333,1633.41533333333,0.1873052,0.751811466666667,0.6831588,0.241450133333333,553.107333333333,0.1597146
1,21.68388,27.9662466666667,142.6162,1126.29233333333,0.124481533333333,0.173056533333333,0.174610933333333,0.07795316,0.2455952,0.0732640533333333,0.597796333333333,1.19131806666667,3896.36266666667,58.5361133333333,0.00748184533333333,0.03237038,0.0478625666666667,0.0154792333333333,0.0361268466666667,0.00345206333333333,25.91962,37.5905733333333,172.927,1591.96466666667,0.2024606,0.496760333333333,0.7006458,0.234843933333333,0.6299206,0.111826126666667
1,18.4585,28.13464,121.28206,819.946,0.127240593333333,0.1422276,0.170854466666667,0.07251276,0.244170333333333,0.0793391666666667,370.465333333333,1319.94466666667,3441.70066666667,32.2667533333333,0.00761396933333333,0.0387952333333333,0.0623703,0.01503882,0.02626936,0.00520983066666667,20.5828466666667,39.32632,150.517733333333,1035.74853333333,0.1873052,0.548962266666667,0.671759866666667,0.187434733333333,0.4651542,0.1313468
0,16.8781933333333,23.86004,107.007486666667,678.4956,0.116359793333333,0.0487822533333333,0.03318644,0.0378625933333333,0.1900254,0.0759453933333334,0.2382118,3033.67066666667,1.51554,18.34192,0.00563729066666667,0.006345838,0.0173963266666667,0.01507768,0.0345983533333333,0.00230180733333333,17.2279333333333,29.5465533333333,109.403853333333,707.122466666667,0.125660286666667,0.0598314466666667,0.06260346,0.06493506,0.257382733333333,0.0799091133333333
1,19.4170466666667,32.6424,123.756146666667,905.178933333333,0.12159294,0.0664635533333333,0.0310620933333333,0.0375517133333333,0.202719666666667,0.0712951466666667,1572.53466666667,2834.18933333333,10462.4073333333,137.305333333333,0.00891577933333333,0.0141709466666667,0.02354916,0.02483154,0.0102098173333333,0.00227201466666667,19.4170466666667,32.6424,123.756146666667,905.178933333333,0.12159294,0.0664635533333333,0.0310620933333333,0.0375517133333333,0.202719666666667,0.0712951466666667
1,17.4610933333333,26.96884,114.507466666667,724.3504,0.131605866666667,0.162564333333333,0.137693933333333,0.07045318,222.797333333333,0.0831474466666667,275.906,0.766060133333333,2001.29,23.9895733333333,0.006952054,0.0290025133333333,0.0394947133333333,0.0163471066666667,0.01783674,0.00412822733333333,20.1165266666667,33.7045733333333,138.989266666667,959.0648,208.548666666667,0.547278333333333,651.552666666667,0.292486266666667,0.363600066666667,0.1387302
1,17.40928,27.9532933333333,111.631826666667,729.272666666667,0.105725106666667,0.0781215533333333,0.0402848666666667,0.02630822,0.231087466666667,0.0723702733333333,0.308937,1.070593,2036.264,26.5931933333333,0.00424869333333333,0.0142745733333333,0.0180051333333333,0.00891318866666667,0.0178756,0.00166579866666667,20.63466,39.1838333333333,132.771666666667,1020.59313333333,0.141709466666667,0.2646366,0.270077,0.144041066666667,0.3878228,0.09256452
1,14.1839,27.6553666666667,93.1344666666667,480.6982,0.1589374,0.1577716,0.1352328,0.0734324466666667,0.245465666666667,0.0889894,0.306475866666667,1849.736,2360.09733333333,21.9818066666667,0.010445568,0.02284968,0.0336139,0.0134326066666667,0.0175776733333333,0.00393781333333333,16.63208,45.77708,112.978973333333,665.801333333333,0.247279133333333,0.349480933333333,0.5211126,0.184455466666667,0.3839368,0.12442972
1,24.7020066666667,32.13722,166.191266666667,1430.048,0.11762922,283.678,0.272926733333333,0.129028153333333,299.222,0.0821629933333333,1.27085153333333,2158.02533333333,11.4377933333333,135.880466666667,0.00848184266666667,0.130310533333333,0.12594526,0.0341708933333333,0.0690801266666667,0.00990411866666667,31.20458,42.9662066666667,229.792133333333,2138.59533333333,0.161528066666667,0.964246133333333,0.9380804,0.3229266,604.920666666667,0.1344556
1,17.2020266666667,26.26936,113.108506666667,706.215733333333,0.1348442,0.186009866666667,0.127551473333333,0.0797666266666667,0.2556988,0.0878495066666667,0.479791466666667,1.06852046666667,3143.774,40.5827933333333,0.00656993066666667,0.0278108066666667,0.0283030333333333,0.0123833866666667,0.02226678,0.00429662066666667,22.5128933333333,36.2693333333333,146.5022,1175.1264,198.186,0.482382133333333,0.474610133333333,0.193263733333333,0.484325133333333,0.133030733333333
1,17.05954,28.25122,110.647373333333,688.469666666667,0.12582868,0.1356214,0.10698158,0.0680309066666667,0.2261652,0.08001274,0.2510356,0.7931326,1727.97466666667,18.76938,0.00433936666666667,0.0179274133333333,0.01880824,0.00887691933333333,0.01441706,0.00222797333333333,21.02326,38.7175133333333,136.657666666667,959.4534,0.1946886,0.505698133333333,0.482900266666667,0.208160066666667,0.4783666,0.12458516
1,24.1579666666667,22.7978666666667,160.232733333333,1393.77866666667,0.142357133333333,0.2183932,0.2556988,0.130699133333333,0.247020066666667,0.0783547133333333,0.814635133333333,0.8591946,5560.866,92.6940533333333,0.008152828,0.0517356133333333,0.0719428133333333,0.0219559,0.0314506933333333,0.00457900333333333,29.5595066666667,27.6165066666667,195.0772,2029.78733333333,0.217486466666667,659.324666666667,0.951422333333333,0.308030266666667,0.492097133333333,0.118976366666667
0,10616.552,21.8134133333333,66.9816866666667,261.5278,111.398666666667,0.07698166,0.0205698933333333,0.00766448733333333,0.229144466666667,0.0842355266666667,0.2024606,1.2392454,1417.09466666667,10628.21,0.0116165493333333,0.0213211866666667,0.0205698933333333,0.00766448733333333,0.03334188,0.00334455066666667,11611.368,28.44552,74.1707866666667,313.729733333333,0.168004733333333,0.175776733333333,0.0891189333333333,0.0332123466666667,0.402201,0.0959712466666667
1,17.05954,24.17092,111.37276,692.4852,0.1499996,0.159455533333333,0.158807866666667,0.0950774666666667,0.275646933333333,0.08778474,0.3718902,1.1576394,2457.24733333333,31.4118333333333,0.00846111733333333,0.0302589866666667,0.0376294333333333,0.0157383,0.02257766,0.00471889933333333,20.2978733333333,36.2045666666667,133.160266666667,983.676133333333,0.231346533333333,0.539635866666667,0.648443866666667,0.2704656,0.50518,0.1527198
0,15.6087666666667,18.9507266666667,101.087813333333,581.993266666667,0.133548866666667,0.117771706666667,0.0853883733333333,0.0356087133333333,0.216968333333333,0.0782769933333333,0.341449866666667,0.944816133333334,2393.776,25.7382733333333,0.00710878933333333,0.0184844066666667,0.03007764,0.00733158666666667,0.01849736,0.00313729733333333,17.8237866666667,26.8134,116.42456,754.6612,0.1935228,0.279273866666667,395.076666666667,0.0848184266666667,0.355828066666667,0.10752562
0,17.4740466666667,28.8859333333333,112.57742,726.682,0.113367573333333,0.09971476,0.0615412866666667,0.04383408,0.2343258,0.07406716,0.302848933333333,1752.586,2247.40333333333,26.1657333333333,0.00577071,0.0179015066666667,0.0271372333333333,0.0153367466666667,0.02125642,0.002533672,19.6243,41.2175066666667,128.238,905.178933333333,0.150517733333333,0.221631533333333,0.295595066666667,0.166061733333333,0.3718902,0.0895982066666667
0,15.23312,27.9792,96.7873066666667,554.273133333333,0.11187794,0.0643262533333334,0.0214636733333333,0.0144429666666667,0.193652333333333,0.0762692266666667,0.5261644,1.56735333333333,3413.20333333333,36.87814,0.00758676733333333,0.0126398626666667,0.0151294933333333,0.00964375666666667,0.03116572,0.00229144466666667,16.8134266666667,33.3159733333333,107.48676,669.039666666667,0.140543666666667,0.111592966666667,0.07154126,0.0481216333333333,0.3151546,0.0850127266666667
0,17.6683466666667,21.1657466666667,112.96602,740.6716,0.0995463666666667,0.0784842466666667,0.02405434,0.0223185933333333,0.1752586,0.0771111933333333,0.2424864,1.1961108,1876.938,18.8471,0.00579920733333333,0.0152460733333333,0.0139766466666667,0.010305672,0.0171631666666667,0.00330439533333333,19.00254,30.03878,124.455626666667,850.6454,0.1410618,0.204921733333333,136.01,0.11121732,0.3038852,0.1039505
0,15.46628,23.62688,98.0696866666667,566.837866666667,0.107007486666667,0.0615412866666667,0.0255439733333333,0.0174740466666667,0.241968266666667,0.0791448666666667,0.294429266666667,0.819816466666667,1.96890666666667,22.6294733333333,0.00933935333333333,0.0108548933333333,0.01698182,10.3626666666667,0.0258548533333333,0.00341320333333333,16.9688666666667,27.62946,108.38054,682.899733333333,0.148186133333333,0.115362386666667,0.119209526666667,0.0815541866666667,0.360750333333333,0.0959582933333333
1,23.6009733333333,24.2227333333333,155.8286,1338.07933333333,0.148704266666667,0.192357,0.229533066666667,137.305333333333,0.270983733333333,0.0817355333333334,1.0799194,2063.466,6317.34066666667,127.991886666667,0.00505050466666667,0.03835482,0.03648954,0.011945564,0.0346372133333333,0.00663987866666667,26.6838666666667,31.2563933333333,174.999533333333,1711.13533333333,165.802666666667,0.297538066666667,0.339765933333333,0.171631666666667,0.3913202,0.103458273333333
1,19.5595333333333,28.52324,125.98412,923.3136,0.117305386666667,0.0917225533333333,0.06804386,0.0431864133333333,0.209325866666667,0.0736267466666667,0.402201,1.08017846666667,2716.314,38.74342,0.00605568333333333,0.0133419333333333,0.0207641933333333,0.011945564,0.0141839,0.002110098,23.4455333333333,41.0491133333333,152.460733333333,1334.19333333333,0.1799218,0.266450066666667,0.3512944,198.186,0.346501666666667,0.101981593333333
0,14.92224,24.2875,94.9997466666667,529.791333333333,0.123367546666667,0.0708935933333333,0.03932632,0.0295076933333333,248.704,0.07651534,0.4208538,1.2423542,2827.71266666667,30.4014733333333,0.010787536,0.0112978973333333,0.0174740466666667,0.01123054,0.0416838266666667,0.00309066533333333,16.63208,29.10614,105.97122,655.697733333333,0.161787133333333,0.112953066666667,0.117564453333333,0.0818132533333333,0.4282372,0.0911396533333334
1,24.8833533333333,24.05434,162.564333333333,1492.224,0.1363986,0.164118733333333,0.1713726,0.11650228,0.2483154,0.07721482,0.942355,1545.33266666667,6265.52733333333,132.771666666667,0.00836526266666667,0.0298703866666667,0.0381475666666667,0.0199222266666667,0.0239895733333333,0.00337822933333333,33.8600133333333,36.45068,220.3362,2778.49,0.210362133333333,0.454791533333333,0.5024598,0.2708542,0.4581594,0.107434946666667
1,19.0543533333333,27.9662466666667,123.7691,850.904466666667,0.1472794,0.176813,0.1674866,0.105219926666667,0.262564066666667,0.0875386266666667,0.547407866666667,1.48963333333333,3542.73666666667,51.9299133333333,0.00473962466666667,0.0369817666666667,0.0333159733333333,0.01647664,0.0235362066666667,0.00532122933333333,23.1476066666667,39.7667333333333,149.870066666667,1276.551,0.1772016,555.698,0.464636066666667,0.237564133333333,0.479014266666667,0.141709466666667
0,16.9041,25.0128866666667,107.007486666667,682.899733333333,0.104403866666667,0.04908018,0.000896370666666667,0.005397654,0.235621133333333,0.0712562866666667,523.314666666667,1572.53466666667,3361.39,42.6941866666667,0.009703342,0.0111307993333333,0.000896370666666667,0.005397654,0.0283678,0.00387304666666667,18.4325933333333,28.8211666666667,116.89088,808.417533333333,0.132253533333333,0.0801940866666667,0.00238989,0.0143911533333333,0.3159318,0.0814635133333333
0,11163.1826666667,15.27198,70.3884133333333,290.802333333333,0.126320906666667,0.0682899733333333,0.02669682,0.0101023046666667,0.2180046,0.0930956066666667,0.201942466666667,0.7507752,1354.91866666667,10779.764,0.01309582,0.0136657666666667,0.0256605533333333,0.007437804,0.0270724666666667,0.00361138933333333,12314.734,19.9481333333333,77.5904666666667,356.087133333333,0.224481266666667,0.1604918,0.151294933333333,0.05724078,417.097333333333,0.116916786666667
